System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 cbe
Machine Name:	 PPS-4CD0A2279E2

Data properties:

Recording name:	 Rec 36
Recording date:	 2014/10/23
Recording time:	 14:15:47
Recording resolution:	 1280 x 1024

Export date:	 2014/10/23
Export time:	 14:47:52

Participant:	 ESF46
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 20
Min duration: 100

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	blue1280x1080.gif																	
6905	14:15:53.905	00:00:06.905	413	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	6905025	11900265038	
6922	14:15:53.922	00:00:06.921	414	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	6921648	11900281661	
6938	14:15:53.938	00:00:06.938	415	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	6938399	11900298412	
6955	14:15:53.955	00:00:06.955	416	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	6955020	11900315033	
6972	14:15:53.972	00:00:06.971	417	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	6971644	11900331657	
6988	14:15:53.988	00:00:06.988	418	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	6988330	11900348343	
7005	14:15:54.005	00:00:07.004	419	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7004998	11900365011	
7022	14:15:54.022	00:00:07.021	420	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7021632	11900381645	
7038	14:15:54.038	00:00:07.038	421	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7038300	11900398313	
7055	14:15:54.055	00:00:07.054	422	437.4089	420.4371	0.661293	0.3938608	559.1877	3.177309	0	442.765	411.4233	0.4763212	0.3872119	558.7468	3.20808	0		440	416						blue1280x1080.gif	0	1280	1024	0	0				0	Content		440	416	7054892	11900414905	
7071	14:15:54.071	00:00:07.071	423	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7071363	11900431376	
7088	14:15:54.088	00:00:07.088	424	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7088030	11900448043	
7104	14:15:54.104	00:00:07.104	425	436.0854	404.2341	0.6611211	0.3944467	559.1152	3.238045	0	442.8269	395.9273	0.4761265	0.3877884	558.6453	3.228016	0	11	439	400						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		439	400	7104468	11900464481	
7121	14:15:54.121	00:00:07.121	426	435.758	407.3516	0.661104	0.3945675	558.9819	3.248447	0	444.0513	393.724	0.4761175	0.3879338	558.5676	3.215916	0	11	440	401						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		440	401	7121223	11900481236	
7138	14:15:54.138	00:00:07.137	427	436.1992	405.5645	0.6611202	0.39478	558.9857	3.252812	0	447.4005	400.1578	0.4761361	0.388028	558.5686	3.230247	0	11	442	403						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		442	403	7137844	11900497857	
7154	14:15:54.154	00:00:07.154	428	433.7626	400.9371	0.661137	0.3949775	559.0139	3.260017	0	444.0555	397.4929	0.4761486	0.3880303	558.5083	3.246117	0	11	439	399						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		439	399	7154473	11900514486	
7171	14:15:54.171	00:00:07.171	429	434.0846	399.2982	0.6611603	0.3950706	558.9883	3.248415	0	445.4489	395.8578	0.4761622	0.3880185	558.4803	3.224606	0	11	440	398						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		440	398	7171092	11900531105	
7188	14:15:54.188	00:00:07.187	430	433.0496	403.7991	0.6611693	0.3951075	558.9967	3.260587	0	445.9283	404.1673	0.4761707	0.3879986	558.461	3.241943	0	11	439	404						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		439	404	7187845	11900547858	
7204	14:15:54.204	00:00:07.204	431	430.8949	401.8795	0.6611518	0.3951344	558.9849	3.258529	0	443	397.7497	0.476153	0.3879948	558.4377	3.23036	0	11	437	400						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		437	400	7204470	11900564483	
7221	14:15:54.221	00:00:07.221	432	438.5155	405.0303	0.6611131	0.3951138	558.938	3.248375	0	445.7327	398.7014	0.4761139	0.3879933	558.4436	3.235603	0	11	442	402						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		442	402	7221094	11900581107	
7238	14:15:54.238	00:00:07.237	433	430.7	405.5403	0.6610413	0.3950129	558.985	3.261631	0	443.8501	400.3198	0.4760402	0.3878924	558.456	3.226939	0	11	437	403						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		437	403	7237731	11900597744	
7254	14:15:54.254	00:00:07.254	434	431.117	410.228	0.6609645	0.394829	558.9543	3.244497	0	445.0349	399.4106	0.4759399	0.3877679	558.4465	3.240468	0	11	438	405						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		438	405	7254470	11900614483	
7271	14:15:54.271	00:00:07.271	435	422.5566	405.6187	0.660826	0.3945926	558.915	3.272424	0	437.0087	404.09	0.4758157	0.3876202	558.4198	3.243285	0	11	430	405						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		430	405	7271093	11900631106	
7288	14:15:54.288	00:00:07.287	436	425.7373	402.8275	0.6607319	0.394495	558.8021	3.292657	0	444.9416	398.4762	0.475738	0.3875311	558.3204	3.260505	0	11	435	401						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		435	401	7287727	11900647740	
7304	14:15:54.304	00:00:07.304	437	428.7436	406.6271	0.6606725	0.3943902	558.8214	3.306957	0	438.3164	398.9723	0.4756673	0.3874127	558.2865	3.274663	0	11	434	403						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		434	403	7304342	11900664355	
7321	14:15:54.321	00:00:07.321	438	426.0319	405.9323	0.6606196	0.3943619	558.7939	3.294055	0	444.2532	401.352	0.4756031	0.3874112	558.3359	3.262265	0	11	435	404						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		435	404	7321050	11900681063	
7338	14:15:54.338	00:00:07.337	439	424.1862	402.2586	0.6605463	0.3943254	558.9467	3.311507	0	439.4702	401.7109	0.4755364	0.3873934	558.2847	3.285339	0	11	432	402						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		432	402	7337687	11900697700	
7354	14:15:54.354	00:00:07.354	440	421.5681	401.3879	0.6604708	0.3943423	559.0322	3.3255	0	444.7737	397.2195	0.4754685	0.3874379	558.2618	3.285809	0	11	433	399						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		433	399	7354300	11900714313	
7371	14:15:54.371	00:00:07.370	441	420.5894	402.8925	0.6603746	0.3943121	558.8361	3.316739	0	444.2775	396.0276	0.4754001	0.387462	558.3103	3.285552	0	11	432	399						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		432	399	7370923	11900730936	
7388	14:15:54.388	00:00:07.387	442	421.6944	406.4271	0.6603125	0.3942757	558.8151	3.331154	0	443.9383	397.1297	0.475321	0.3874893	558.3273	3.311493	0	11	433	402						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		433	402	7387685	11900747698	
7404	14:15:54.404	00:00:07.404	443	424.8912	399.8706	0.6602288	0.3941957	558.7336	3.340159	0	445.9758	403.9017	0.4752322	0.3874446	558.2498	3.293463	0	11	435	402						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		435	402	7404300	11900764313	
7421	14:15:54.421	00:00:07.420	444	425.7204	405.8873	0.6601573	0.3939579	558.8881	3.349435	0	442.5332	401.4288	0.4751875	0.3873268	558.2741	3.307949	0	11	434	404						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		434	404	7420925	11900780938	
7438	14:15:54.438	00:00:07.437	445	425.6443	405.6837	0.6601477	0.393732	558.7754	3.340939	0	446.8686	400.7988	0.4751618	0.3871333	558.215	3.314125	0	11	436	403						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		436	403	7437551	11900797564	
7454	14:15:54.454	00:00:07.454	446	425.0729	404.9324	0.6601379	0.3935345	558.8137	3.351007	0	453.2249	404.6352	0.4751749	0.3868841	558.3298	3.32624	0	11	439	405						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		439	405	7454300	11900814313	
7471	14:15:54.471	00:00:07.470	447	420.8285	402.2856	0.6601447	0.3933397	558.952	3.351097	0	448.7376	401.4998	0.4752061	0.3867427	558.4282	3.335675	0	11	435	402						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		435	402	7470921	11900830934	
7488	14:15:54.488	00:00:07.487	448	425.1548	406.2672	0.6602044	0.3929951	558.8668	3.346249	0	444.9738	398.3165	0.4752788	0.3865151	558.5654	3.330417	0	11	435	402						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		435	402	7487548	11900847561	
7504	14:15:54.504	00:00:07.504	449	444.2963	401.6339	0.6600949	0.3928832	558.719	3.357553	0	464.5723	402.9525	0.4751382	0.3863337	558.4337	3.327217	0	11	454	402						blue1280x1080.gif	0	1280	1024	0	0	437	402	416	0	Content		454	402	7504172	11900864185	
7521	14:15:54.521	00:00:07.520	450	515.5757	403.9525	0.6593889	0.392675	558.9163	3.365464	0	534.9255	406.6364	0.4744636	0.386149	558.7385	3.31819	0	12	525	405						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		525	405	7520920	11900880933	
7538	14:15:54.538	00:00:07.537	451	503.4617	404.6283	0.6595262	0.3926646	559.0876	3.36323	0	524.9221	402.5769	0.4746213	0.3860199	558.7719	3.324427	0	12	514	404						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		514	404	7537546	11900897559	
7554	14:15:54.554	00:00:07.554	452	501.2394	402.0222	0.659658	0.3926011	558.9852	3.363936	0	531.0577	400.3166	0.4747792	0.3858716	558.76	3.302027	0	12	516	401						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		516	401	7554169	11900914182	
7571	14:15:54.571	00:00:07.570	453	505.3911	405.3533	0.6598141	0.3926255	558.8817	3.354209	0	533.5927	400.9011	0.4748982	0.3857631	558.762	3.302684	0	12	519	403						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		519	403	7570794	11900930807	
7588	14:15:54.588	00:00:07.587	454	510.4682	402.3923	0.6599286	0.3926531	558.946	3.334163	0	528.5721	401.062	0.4750052	0.3856636	558.8632	3.312428	0	12	520	402						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		520	402	7587544	11900947557	
7604	14:15:54.604	00:00:07.604	455	508.0654	403.0517	0.660032	0.3926774	559.1195	3.345597	0	535.0286	405.3349	0.4750849	0.3855106	558.6844	3.281394	0	12	522	404						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		522	404	7604168	11900964181	
7621	14:15:54.621	00:00:07.620	456	511.4184	402.7073	0.6601084	0.392662	558.9785	3.32121	0	535.623	403.6879	0.4751899	0.3854257	558.6679	3.29712	0	12	524	403						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		524	403	7620790	11900980803	
7637	14:15:54.637	00:00:07.637	457	512.5817	403.4072	0.6601453	0.3925892	558.9655	3.296034	0	538.5926	403.0336	0.475214	0.3853832	558.6329	3.294852	0	12	526	403						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		526	403	7637416	11900997429	
7654	14:15:54.654	00:00:07.654	458	511.6614	405.8197	0.6601476	0.3926013	558.9406	3.307045	0	530.7577	402.1402	0.4751607	0.3854539	558.4283	3.299472	0	12	521	404						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		521	404	7654164	11901014177	
7671	14:15:54.671	00:00:07.670	459	513.2476	404.1331	0.6601016	0.3925163	558.9329	3.294188	0	534.3393	399.0505	0.4751035	0.3854682	558.437	3.269037	0	12	524	402						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		524	402	7670791	11901030804	
7687	14:15:54.687	00:00:07.687	460	512.052	406.1564	0.6600528	0.3924984	558.8705	3.286997	0	534.4772	399.3182	0.4750141	0.3855159	558.5104	3.275148	0	12	523	403						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		523	403	7687419	11901047432	
7704	14:15:54.704	00:00:07.704	461	521.0002	409.5725	0.6600045	0.3922462	558.8049	3.271348	0	532.4213	399.6075	0.474909	0.3853167	558.5877	3.256176	0	12	527	405						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		527	405	7704040	11901064053	
7721	14:15:54.721	00:00:07.720	462	529.5198	412.3394	0.659831	0.3919498	559.0157	3.267896	0	531.776	421.3643	0.4749564	0.3848602	558.9075	3.159808	0	12	531	417						blue1280x1080.gif	0	1280	1024	0	0	522	404	216	0	Content		531	417	7720790	11901080803	
7737	14:15:54.737	00:00:07.737	463	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7737415	11901097428	
7754	14:15:54.754	00:00:07.754	464	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7754040	11901114053	
7771	14:15:54.771	00:00:07.770	465	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7770669	11901130682	
7787	14:15:54.787	00:00:07.787	466	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7787413	11901147426	
7804	14:15:54.804	00:00:07.804	467	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7804039	11901164052	
7821	14:15:54.821	00:00:07.820	468	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7820879	11901180892	
7838	14:15:54.838	00:00:07.837	469	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7837547	11901197560	
7854	14:15:54.854	00:00:07.854	470	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7854314	11901214327	
7871	14:15:54.871	00:00:07.870	471	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7870982	11901230995	
7888	14:15:54.888	00:00:07.887	472	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7887653	11901247666	
7904	14:15:54.904	00:00:07.904	473	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	7904321	11901264334	
7921	14:15:54.921	00:00:07.920	474	586.7037	373.9491	0.6592246	0.3905856	559.0175	3.179771	0	604.1767	359.0108	0.4742012	0.3847577	558.6072	3.213023	0		595	366						blue1280x1080.gif	0	1280	1024	0	0				0	Content		595	366	7920951	11901280964	
7938	14:15:54.938	00:00:07.937	475	591.3759	373.7398	0.6592267	0.3922673	559.0952	3.155565	0	604.9328	358.6642	0.4742306	0.3848744	558.5504	3.226628	0		598	366						blue1280x1080.gif	0	1280	1024	0	0				0	Content		598	366	7937575	11901297588	
7954	14:15:54.954	00:00:07.954	476	589.0205	369.7458	0.6592824	0.3923767	558.9783	3.150538	0	604.8741	362.0569	0.4742668	0.3848859	558.5453	3.184649	0		597	366						blue1280x1080.gif	0	1280	1024	0	0				0	Content		597	366	7954324	11901314337	
7971	14:15:54.971	00:00:07.970	477	592.1666	372.2613	0.6593264	0.3925004	558.99	3.134191	0	601.9704	363.0536	0.4743123	0.3849059	558.5229	3.197661	0		597	368						blue1280x1080.gif	0	1280	1024	0	0				0	Content		597	368	7970947	11901330960	
7988	14:15:54.988	00:00:07.987	478	592.691	371.8763	0.6593848	0.3924892	559.0296	3.141958	0	604.4426	361.6977	0.4743412	0.3848261	558.5196	3.191445	0		599	367						blue1280x1080.gif	0	1280	1024	0	0				0	Content		599	367	7987570	11901347583	
8004	14:15:55.004	00:00:08.004	479	603.474	462.3958	0.6593014	0.3921527	559.084	2.860696	0	596.8224	400.0869	0.4744134	0.3844229	558.7263	3.075404	0		600	431						blue1280x1080.gif	0	1280	1024	0	0				0	Content		600	431	8004195	11901364208	
8021	14:15:55.021	00:00:08.020	480	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	8020941	11901380954	
8038	14:15:55.038	00:00:08.037	481	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	8037566	11901397579	
8054	14:15:55.054	00:00:08.054	482	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	8054035	11901414048	
8071	14:15:55.071	00:00:08.070	483	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	8070703	11901430716	
8087	14:15:55.087	00:00:08.087	484	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	8087138	11901447151	
8104	14:15:55.104	00:00:08.103	485	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	8103764	11901463777	
8120	14:15:55.120	00:00:08.120	486	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	8120451	11901480464	
8137	14:15:55.137	00:00:08.137	487	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	8137118	11901497131	
8154	14:15:55.154	00:00:08.153	488	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	8153754	11901513767	
8170	14:15:55.170	00:00:08.170	489	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	8170422	11901530435	
8187	14:15:55.187	00:00:08.187	490	610.1254	336.2371	0.6594551	0.3925095	559.0807	3.252193	0	631.777	320.0343	0.4745518	0.3833595	558.5504	3.298916	0		621	328						blue1280x1080.gif	0	1280	1024	0	0				0	Content		621	328	8187141	11901547154	
8200																					KeyPress	4	13	0	Return																	
8204	14:15:55.204	00:00:08.203	491	613.6742	303.6133	0.6595765	0.3911604	559.0891	3.322431	0	640.0049	312.0266	0.4746396	0.3834445	558.554	3.325373	0	13	627	308						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		627	308	8203764	11901563777	
8220	14:15:55.220	00:00:08.220	492	619.4993	323.0541	0.6596021	0.3913124	559.0034	3.296416	0	640.8995	314.13	0.4746523	0.3834696	558.5413	3.330393	0	13	630	319						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		630	319	8220386	11901580399	
8237	14:15:55.237	00:00:08.237	493	614.8009	325.9954	0.6596092	0.3914035	558.9655	3.310252	0	637.821	312.0947	0.4746307	0.383451	558.4627	3.322407	0	13	626	319						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		626	319	8237012	11901597025	
8254	14:15:55.254	00:00:08.253	494	618.988	324.4445	0.6595991	0.391431	558.9194	3.317035	0	636.6948	313.8326	0.4746136	0.3834449	558.417	3.332003	0	13	628	319						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		628	319	8253761	11901613774	
8270	14:15:55.270	00:00:08.270	495	618.2361	319.569	0.6595567	0.3914762	558.9518	3.343538	0	634.9871	311.7355	0.4745527	0.3835241	558.4243	3.348145	0	13	627	316						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		627	316	8270388	11901630401	
8287	14:15:55.287	00:00:08.287	496	616.952	321.6573	0.6594825	0.3914786	558.8413	3.33986	0	641.2806	319.6284	0.4745128	0.3835768	558.3998	3.341956	0	13	629	321						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		629	321	8287013	11901647026	
8304	14:15:55.304	00:00:08.303	497	619.7939	320.4668	0.659431	0.3915281	558.8212	3.352823	0	643.7141	316.773	0.4744627	0.3836268	558.2899	3.329686	0	13	632	319						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		632	319	8303636	11901663649	
8320	14:15:55.320	00:00:08.320	498	616.9058	319.8866	0.6593629	0.3915619	558.8204	3.340244	0	639.9861	315.5467	0.4743718	0.3836569	558.2927	3.332674	0	13	628	318						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		628	318	8320389	11901680402	
8337	14:15:55.337	00:00:08.337	499	615.2622	315.8374	0.6593406	0.3917066	558.8137	3.35533	0	643.7482	315.2717	0.4743222	0.3837076	558.2738	3.351301	0	13	630	316						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		630	316	8337013	11901697026	
8354	14:15:55.354	00:00:08.353	500	617.8578	317.2364	0.6593479	0.3918162	558.7595	3.358711	0	640.7167	316.0854	0.4743103	0.3837277	558.2333	3.343406	0	13	629	317						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		629	317	8353638	11901713651	
8370	14:15:55.370	00:00:08.370	501	618.3986	318.9515	0.6594007	0.3919338	558.6886	3.361235	0	640.4345	316.6783	0.4743398	0.383745	558.206	3.340019	0	13	629	318						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		629	318	8370263	11901730276	
8387	14:15:55.387	00:00:08.387	502	603.4472	314.5432	0.6593912	0.3920041	558.7964	3.362757	0	635.3631	309.5825	0.4743902	0.3837857	558.3342	3.343901	0	13	619	312						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		619	312	8387011	11901747024	
8404	14:15:55.404	00:00:08.403	503	610.991	320.5107	0.6595087	0.3920833	558.6833	3.363091	0	636.5981	313.6559	0.4744791	0.3837441	558.3251	3.350743	0	13	624	317						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		624	317	8403638	11901763651	
8420	14:15:55.420	00:00:08.420	504	617.8561	317.2359	0.6596246	0.3921109	558.6696	3.37505	0	635.2776	310.7922	0.4746065	0.3836897	558.0897	3.365145	0	13	627	314						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		627	314	8420260	11901780273	
8437	14:15:55.437	00:00:08.436	505	609.1373	319.432	0.6596813	0.3922167	558.7634	3.388866	0	640.0906	310.2971	0.4747035	0.3837059	558.1196	3.381705	0	13	625	315						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		625	315	8436886	11901796899	
8454	14:15:55.454	00:00:08.453	506	610.9755	320.1375	0.6597234	0.3922387	558.8124	3.392779	0	644.7739	311.1537	0.4747797	0.3836761	558.2769	3.368945	0	13	628	316						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		628	316	8453635	11901813648	
8470	14:15:55.470	00:00:08.470	507	607.8627	316.6262	0.6597258	0.3923316	558.8879	3.411392	0	643.4362	309.2059	0.4748075	0.3836916	558.2991	3.376171	0	13	626	313						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		626	313	8470260	11901830273	
8487	14:15:55.487	00:00:08.486	508	605.9008	316.8861	0.6597158	0.3923517	558.9251	3.397399	0	640.6681	308.0016	0.4748043	0.3836706	558.3203	3.380961	0	13	623	312						blue1280x1080.gif	0	1280	1024	0	0	627	316	300	0	Content		623	312	8486883	11901846896	
8504	14:15:55.504	00:00:08.503	509	576.5222	320.9182	0.6600626	0.3925166	558.9296	3.406086	0	610.6334	310.4624	0.4751616	0.3837585	558.1385	3.380582	0		594	316						blue1280x1080.gif	0	1280	1024	0	0				0	Content		594	316	8503509	11901863522	
8520	14:15:55.520	00:00:08.520	510	516.8007	322.2298	0.6606678	0.3927287	558.8936	3.397272	0	547.8458	321.8992	0.4759339	0.383901	558.2368	3.365545	0	14	532	322						blue1280x1080.gif	0	1280	1024	0	0	539	322	233	0	Content		532	322	8520258	11901880271	
